B09423,R180009,L2828,"Speech delivered at a visitation held in the Diocese of Clogher; sede vacante. September 27. 1671 / by D.L. ; published not only at the desire and instance of the whole clergy of that diocese, but also at the further instance of the Right Reverend Father in God, Robert, Lord Bishop of Kilmore and Ardagh, expressed in his letter thereunto prefixed.  Together with an epitaph written by his lordship, on John, Lord Bishop of Clogher, deceased.","Loftus, Dudley, 1619-1695.",Printed by Benjamin Tooke Printer to the King s Most Excellent Majesty and are to be sold by Joseph Wilde in Castle street Book seller,Dublin,Presbyterian Church --  Controversial literature --  Early works to 1800.; Church of Ireland --  Clergy --  Early works to 1800.; Covenanters --  England --  Controversial literature --  Early works to 1800.; Visitation sermons --  England --  Early works to 1800.,1671,2
B01109,S124214,5876.5,A court of guard for the heart.,"Taylor, Joseph.",Printed by Aug Mathewes,London,"Bible. --  O.T. --  Proverbs IV, 23 --  Sermons --  Early works to 1800.; Sermons, English --  17th century.",1626,2
B08242,R176488,A27B,"Saints duty discoursed, from 2 Pet. 3. 18. and the saints dignity handled, from Eph. chap. 1. v. 7. with directions to both, delivered from a chatecheticall dialogue by him that was, and is ...",R. A.,Printed for William Franckling and are to be sold at his shop near the Signe of the George in Norwhich,London,"Bible. --  N. T. --  2 Peter III, 18 --  Sermons.; Bible. --  O. T. --  Ephesians I, 7 --  Sermons.; Sermons, English --  17th century.",1649,2
B02221,R171374,C4464,"Memento mori, or, A word in season to the healthful, sick, and dying, fit for this calamitous time. Wherein sicknesses, rage, and deaths, are frequent. In which is discoursed, 1. That the present life of man is short. 2. That death is most certain. 3. That the time and way of death is uncertain. 4. Motives to prepare for death. 5. Some things to be done in preparation for death. 6. Some antidots [sic] against the fears of death. / By a minister of the gospel.","Clark, James, 1660-1723.",Printed by the Heirs and Successors of Andrew Anderson Printer to the Kings most Excellent Majesty,Edinburgh,Church of Scotland --  Sermons --  17th century.; Death --  Religious aspects --  Christianity --  Sermons --  Early works to 1800.,1699,2
B07676,,,"The earths encrease. Or, a communion cup: presented to the Kings most excellent Majesty for a New-Yeeres gift. / By the reuerend Father in God, the Bishop of Landaff..","Field, Theophilus, 1574-1636.",by Miles Flesher for Nath Feild sic,Printed at London,"Bible. --  O.T. --  Psalms LXVII, 6 --  Sermons --  Early works to 1800.; New Year sermons --  England --  Early works to 1800.; Sermons, English --  17th century.",1624,2
B07516,S91454,5345.7,"Sommons to doomes daie sent vnto his beloved England, as a memoriall of his deepe printed loue and loyaltie.  / By Henoch Clapham..","Clapham, Henoch.",printed by Robert Walde graue Printer to the Kings Majestie,Edinburgh,"Bible. --  N.T. --  Peter, 2nd, III, 10-11 --  Sermons --  Early works to 1800.; Sermons, English --  16th century.; Judgment Day --  Early works to 1800.",1595,2
B03891,R178967,J550A,"Now and ever; shewing, where the work of conversion is thoroughly done, it is done for ever. / By William Jemmat, preacher of the Gospel in Reading.","Jemmat, William, 1596?-1678.",Printed by L Miller for John Chandler bookseller in Reading,London,"Bible. --  O.T. --  Isaiah XL, 30-31 --  Sermons --  Early works to 1800.; Salvation --  Sermons --  Early works to 1800.",1666,2
B01135,S124182,630.5,"The true Israelite, or, The sincere Christian distinguished from the hypocrite. By Master William Andrewes, late minister of the word of God.","Andrewes, William, minister of the word of God.",Printed by Richard Oulton for Ralph Mabb and are to bee sold by Charles Greene,London,"Bible. --  N.T. --  John I, 46-47 --  Sermons.; Sermons, English --  17th century.",1638,2
B07183,S90391,1426.5,"The prophecie of Agabus, concerning a generall famine to come vpon the worlde: togither with a beneuolence for the most distressed: / set out by Peter Barker minister at Stoure-Paine..","Barker, Peter, preacher of Gods word.",Printed by Thomas Creede,London,"Bible. --  N.T. --  Acts XXI, 27 --  Sermons --  Early works to 1800.; Sermons, English --  16th century --  Early works to 1800.",1597,2
B02297,R174126,C5538A,"A comforting farewel-word, to the Lords trembling-hearted peoples, at the removal of the cloud of His glory from the sanctuary, applyed as a present cordiall, against their heart-faintings.",Anonymous,s n,London,"Bible. --  N.T. --  John XVI, 22 --  Sermons --  17th century.; Sermons, English --  17th century.",1664,2
B09520,W19638,M1167,"The way to excel. Meditations, awakened by the death of the reverend Mr. Joshua Moodey; with some short character of the eminent person: who slept in Jesus, 4d. 5 m. 1697.  In the sixty fifth year of his age / by Cotton Mather.","Mather, Cotton, 1663-1728.",Printed by B Green and J Allen,Boston in N E,"Moodey, Joshua, 1633?-1697 --  Death and burial.; Funeral sermons --  Massachusetts --  Early works to 1800.; Sermons, American --  Massachusetts --  Early works to 1800.",1697,2
B09324,R179117,J828A,"Godly and wholsome doctrine and necessary for these times being the second part of the homily concerning the Holy Ghost dissolving this doubt wheter all men rightly challenge to themselves the Holy Ghost, or no?",Anonymous,Printed for Sam Thomason,London,"Holy Spirit --  Sermons --  Early works to 1800.; Sermons, English --  17th century.; Broadsides --  England --  17th century.",1685,2
B03994,R179531,L1382C,"A letter from a gentleman in Buckinghamshire near Water-Stratford. To his brother Mr. Thomas Pickfat at the Three Kings in White-cross-street, in London. Giving an account of the doctrine and ... the behaviour of Mr. Mason ... with the hymns they usually sing.",Anonymous,Printed for Randal Taylor,London,Church of England --  Sermons --  History and criticism --  Early works to 1800.,1694,2
B07186,S124289,1477.5,"Sions svveets, or, The spouses spikenard; and mysticall myrrhe / by Thomas Barnes, preacher of Gods vvord at St Margretts in New-fifth-street. London..","Barnes, Thomas, Minister of St. Margaret's, New Fish Street, London.",Printed by I D for Nathaniell Newbery and are to be sold at his shop at the signe of the Starre vnder St Peters Church in Corn hill and in Popes head Alley,London,"Bible. --  O.T. --  Song of Solomon I, 12-14 --  Sermons --  Early works to 1800.; Sermons, English --  17th century.",1624,2
B03549,R177752,G2275A,"Crumbs of comfort: or, Grace in its various degrees, and yet oneness in kind, Mat. 14. 27. By Mr. William Guthrie.","Guthrie, William, 1620-1665.",Printed for Alexander Kennedy,Scotland,"Bible. --  N.T. --  Matthew XIV, 27. --  Sermons.; Grace (Theology) --  Sermons --  Early works to 1800.",1681,2
B06024,R184767,S6288A,"To the inhabitants of the whole earth, I thus write in the name, and power, and dread of the Lord God.","Swinton, John, 1621?-1679.",s n,Scotland,Christian life --  Sermons --  Protestant authors --  Early works to 1800.; Broadsides --  Scotland --  17th century.,1665,2
B00958,S103088,3285.2,"Homelies sette forth by the righte reuerende father in God, Edmunde Byshop of London, not onely promised before in his booke, intituled, A necessary doctrine, but also now of late adioyned, and added thereunto, to be read within his diocesse of London, of all persons, vycars, and curates, vnto theyr parishioners, vpon sondayes, & holydayes.","Bonner, Edmund, 1500?-1569.",by Ihon Cawodde Prynter to the Kyng and Queenes Maiesties,Imprinted at London in Poules churcheyarde at the sygne of the holy Ghost,"Sermons, English --  16th century.",1555,2
B08611,R173311,C142AA,"To the memory of my dear friend and brother, Mr. William Taylor, late preacher of the gospel in St. Stephens Coleman-Street",T. C.,s n,London,"Taylor, William --  Death and burial.; Funeral sermons --  England --  Early works to 1800.; Sermons, English --  17th century.",1661,2
B09729,R181759,P1971D,"An antidote against desperation and presumption. or, A consideration of that most solemn oath of the Lord God in Ezek. xxxiii. by Charles Phelpes.","Phelpes, Charles.",Printed by T J for Tho Parkhurst at the Bible and Three Crowns at the lower end of Cheapside near Mercers Chappel,London,"Bible. --  O. T. --  Ezekiel, XXXIII, 2 --  Sermons.; Sermons, American --  Early works to 1800.",1680,2
B09510,W18383,M1081,"Addresses to old men, and young men, and little children. In three discourses.  I. The old mans honour; or, The hoary head found in the way of righteousness.  A discourse recommending unto old men, a saving acquaintance with the Lord Jesus Christ. II.  The young man's glory, or, A wreath of graces for the head of youth.  A discourse recommending unto young men, a blessed victory over the Devil.  III. The little childs lesson, or, A child wise unto salvation.  A discourse instructing and advising little children to the exercises of early piety. To which may be added, A short Scriptural catechism, accommodated unto their capacities / by Cotton Mather.","Mather, Cotton, 1663-1728.",Printed by R Pierce for Nicholas Buttolph at the corner shop next to Gutteridge s coffee house,Boston,"Sermons, American --  Early works to 1800.; Congregational churches --  Sermons --  Early works to 1800.; Older men --  Biblical teaching --  Early works to 1800.; Young men --  Biblical teaching --  Early works to 1800.; Children --  Biblical teaching --  Early works to 1800.",1690,2
B04879,R182229,P3864,"The protestatione of the antipopish, antipræ-latick, antierastian, true Presbyterian. But poor and persecuted, church of Scotland. Against. The Scottish congregation at Rotter-dam in Holland.",Anonymous,R Saunders,Glasgow,"Bible. --  N.T. --  Galatians V, 6 --  Sermons --  Early works to 1800.; Presbyterian Church --  Scotland --  History --  17th century --  Early works to 1800.; Presbyterian Church --  Netherlands --  History --  17th century --  Early works to 1800.; Christianity --  Essence, genius, nature --  Sermons --  Early works to 1800.",1684,2
A85138,R31501,F480,"An Easter-reckoning, or, A free-will-offering","R. F. (Richard Farnworth), d. 1666.",Printed for Giles Calvert,London,"Easter --  Sermons.; Sermons, English --  17th century.; Society of Friends --  Doctrines --  Early works to 1800.",1653,2
A82006,R229669,D455B,"The great duty of communicating explain'd and enforc'd, the objections against it answer'd, and the necessary preparation for it stated With devotions to be us'd before, at, and after the Lord's Supper. By the author of The duties of the closet.","Dawes, William, Sir, 1671-1724.",printed for Thomas Speed over against Jonathan s coffee house in Exchange Alley Cornhil,London,"Christian life --  Sermons --  Early works to 1800.; Last Supper --  Early works to 1800.; Sermons, English --  17th century.",1700,2
A89196,R23139,M2307,"The nationall covenant. Or, A discourse on the covenant. Wherein also the severall parts of the late protestation are proved to be grounded on religion and reason: with sundry motives and directions, tending to further our keeping covenant with God. Which may be of speciall use in these times. By Tho. Mocket, M. of Arts, and preacher of the word of God.","Mocket, Thomas, 1602-1670?",Printed by J R for Chr Meredith at the signe of the Crane in Pauls church yard,London,"Bible. --  O.T. --  Deuteronomy XXIX, 9 --  Sermons --  Early works to 1800.; Covenanters --  Early works to 1800.; Sermons, English --  17th century.",1642,2
A86216,R208372,H150,"A changling no company for lovers of loyaltie, or The subjects lesson in poynt of sacred submission to, and humble complyance with God and the King; wherein confusion is reduced to order, misery to mercy; reproach and shame to freedom and honour.",W. H.,printed by M Simmons for Thomas Parkhurst and are to be sold at the three Crowns at the lower end of Cheapside,London,"Sermons, English --  17th century.",1660,2
A89274,R207022,M2605,"Mercies for man. Prepared in, and by Christ, even for such as neither know them, nor him. Discovered, that they might know, and enjoy them. Or a discourse of the interest there is for all men in, and by Christ in the end, and usefulmesse of the beleevers peculiar priviledges and service. In which is also some information about that service to which the grace of God, that bringeth salvation to all men, instructeth, and obligeth the beleever for the good of them all, according to capacity, and opportunity given him. Likewise some directions for, and concerning Christian magistrates. In the opening some instructions arising from the Apostles exhortation to Timothy, 1 Tim. 2.1, 2. Delivered in November 1653. at the Munday meetings at Black-Friers: and because what then was spoken, met with some publick opposition, this is now published for further satisfaction. Written by Thomas Moor, Junior.","Moore, Thomas, Junior.",Printed by R I and are to be sold in Popes Head Alley,London,"Bible. --  N.T. --  Timothy --  Commentaries --  Early works to 1800.; Sermons, English --  17th century.",1654,2
A87226,R207711,I1094,"Confidence encountred: or, A vindication of the lawfulness of preaching without ordination. In answer to a book published by N.E. a friend of Mr. Tho Willes, intituled, The confident questionist questioned. Together with an answer to a letter of Mr. Tho. Willes, published in the said book. By which the lawfulness of preaching without ordination is cleared, and the ordination of the national ministers proved to be a nullity. By Jer. Ives.","Ives, Jeremiah, fl. 1653-1674.",and are to be sold by Dan White at the seven Stars in Paul s Church yard or may be had at the authors house in Red Cross street,Printed at London,"N. E. --  Confident questionist questioned.; Willis, Thomas, 1619 or 20-1692.; Ives, Jeremiah, fl. 1653-1674.; Sermons, English --  17th century.; Clergy --  Appointment, call, and election --  Early works to 1800.",1658,2
A89258,R208755,M2560,"A leaf pull'd from the tree of life: medicinall for the healing of Englands divisions. Or, A glimpse of the excellency of a kingly government. Proving it to be 1. Most Godly. 2. Most Christianlike. 3. Most ancient. 4. Most safe for the people. Written out of love and good will to the peace and tranquility of the three nations, of England, Scotland, and Ireland. By John Moore.","Moore, John, of Wechicombe, near Dunster, Somerset.",printed by E Brewster at the Crane in Pauls Church yard,London,"Sermons, English --  17th century.; Kings and rulers --  Early works to 1800.; Monarchy --  Early works to 1800.",1660,2
A81727,R205811,D2139,"Gospel-Glory proclaimed before the sonnes of men, in the visible and invisible worship of God. Wherein the mystery of God in Christ, and his royall, spirituall government over the soules and bodies of his saints, is clearly discovered, plainly asserted, and faithfully vindicated, against the deceiver and his servants, who endeavour the cessation thereof, upon what pretence soever. / By Edward Drapes, an unworthy servant in the gospell of Christ.","Drapes, Edward.",Printed for Francis Tyton and are to be sold at his shop at the three Daggers nigh the Inner Temple Gate Fleetstreet,London,"God --  Attributes --  Early works to 1800.; Sermons, English --  17th century.",1648,2
A81042,R171614,C7209,"An epistle to Friends, for union and edification of the Church of God in Christ Jesus. By his servant, John Crook.","Crook, John, 1617-1699",Printed and sold by T Sowle,London,"Bible. --  N.T. --  Corinthians I, 10 --  Sermons.; Society of Friends --  England --  Pastoral letters and charges.",1698,2
A85805,R5591,G250,"The path-way to peace. Or, The only assured and most certain means, whereby to heal the sores, make up the breaches, remove the fears, prevent the ruine, reconcile the differences, and put a finall end to the manifold divisions of this famous (though now much distracted) kingdom. By that faithfull and painfull preacher of Gods Word, Thomas Gardener, late pastor of St Maries in Sandwich. It is ordered this thirteenth day of February, 1642. by the committee of the House of Commons in Parliament concerning printing, that this book, intituled, The path-way to peace, be printed. John White.","England and Wales. Parliament. House of Commons. aut; Gardener, Thomas, d. 1635.",Printed by J R for John Browne and are to be sold at his Shop in St Dunstans Church yard Fleet street,London,"Bible. --  O.T. --  Proverbs XVI, 7 --  Sermons --  Early works to 1800.; Sermons, English --  17th century.",1643,2
A85188,R231239,F597A,"A divine antidote against the plague; or Mourning teares, in soliloquies and prayers As, 1. For this general visitation. 2. For those whose houses are shut up of the plague. 3. For those who have risings or swellings. 4. For those marked with the tokens. Necessary for all families as well in the country as in the city, in this time of pestilence. By John Featley, chaplain to His late Majesty.","Featley, John, 1605?-1666.",printed by Thomas Mabb and are to be sold by Margaret Shears at the Blew Bible in Bedford street,London,Christian literature --  Early works to 1800.; Plague --  Sermons --  Early works to 1800.,1665,2
A81199,R222627,C769A,"An exposition with practicall observations continued upon the twenty-second, twenty-third, twenty-fourth, twenty-fifth, and twenty-sixth chapters of the book of Job being the summe of thirty-seven lectures, delivered at Magnus near London Bridge. By Joseph Caryl, preacher of the Word, and pastour of the congregation there.","Caryl, Joseph, 1602-1673.",printed by M Simmons and are to be sould at her house in Aldersgate streete the next dore to the Gilded Lyon,London,"Bible. --  O.T. --  Job. --  XXII-XXVI --  Commentaries --  Early works to 1800.; Sermons, English --  17th century.",1655,2
A84071,R201892,E3229,"The Lord of Hosts: or, God guarding the camp of the saints, and the beloved city. Revel. 20.9. Wherein is declared, that God is now rising as a man of warr in the saints, by whom he will destroy all the oppressors and oppressions of men; with salvation and settlement to the kingdomes of the earth. / By William Erbery.","Erbery, William, 1604-1654.",Printed by Tho Newcomb for Giles Calvert at the sign of the black spread Eagle at the west end of Pauls,London,"Sermons, English --  17th century.",1648,2
A81203,R229667,C7712D,"The discipline and habit of virgins· Written in Latin by the holy martyr St. Cyprian, Arch-bishop of Carthage Translated into English.","Cyprian, Saint, Bishop of Carthage.",s n,London,"Sermons, English --  17th century.; Virginity --  Early works to 1800.; Young women --  Conduct of life --  Early works to 1800.",1697,2
A80084,R12827,C5055,"Huls pillar of providence erected: or The providentiall columne, setting out heavens care for deliverance of that people, with extraordinary power and providence from the bloud-sucking Cavaliers, who had for six weeks closely besieged them. By T. C. minister of Gods Word. Imprimatur Charles Herle.","Coleman, Thomas, 1598-1647.",Printed for Ralph Rounthwait,London,"Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.; Hull (England) --  History --  Siege, 1644 --  Sermons.",1644,2
A87720,R207954,K438,"The path-way to justification, plainly proving I. What it is to be justified. II. That justification is by the faith of Jesus, and not by the works of the law. III. They only are justified that believe in Christ. IV. What it is to believe into Jesus Christ. V. The difference between the law of faith and the law of works, also the difference between the work of faith, and the works of the law is plainly stated. VI. Many objections answered. Written by Thomas Killcop.","Killcop, Thomas.",s n,London,"Jesus Christ --  Devotional literature --  Early works to 1800.; Sermons, English --  17th century.; Justification --  Early works to 1800.",1660,2
A84131,R21939,E337,"An elegiacall commemoration of the pious life, and most lamented death, and funerals, of Mr. Josiah Shute, rector of the parish, of St. Mary Woolnoth in Lombard-Street. Who left us on the 13 of June. 1643.",Anonymous,s n,London,"Shute, Josias, 1588-1643.; Church of England --  Sermons --  Early works to 1800.; Funeral sermons --  Early works to 1800.; Sermons, English --  17th century.",1643,2
A86501,R8246,H2570,"The nevv world, or, the nevv reformed church. Discovered out of the second epistle of Peter the third chap verse 13. First opened briefly, and some points pourtrayed and propounded before some of the nobilitie and others in the country. Afterwards more fully delineated, and prosecuted before the Honorable House of Parliament; May 30. An. Dom. 1641. And upon the request of some of them, desiring coppies, was limbed up for the presse, according to the maine parts then, and there delivered. / By Nath. Homes Dr. in D.","Homes, Nathanael, 1599-1678.",Printed by T P and M S for William Adderton and are to be sold at his shop in Duck lane,London,"Bible. --  N.T. --  Peter, 2nd, III, 13 --  Sermons --  Early works to 1800.; Puritans --  Great Britain --  Early works to 1800.",1641,2
A81950,R229229,D2959bA,"The right receiving of Christ· Or, An appendix to the worthy communicant, or A treatise shewing the due order of receiving the sacrament. By Jer. Dyke, late minister of Epping in Essex. Which was intended by the said author in his life time to be annexed to this treatise of the sacrament; as appeares in the epistle. Wherein a Christian may know, whether he hath rightly received Christ in the sacrament or no.","Dyke, Jeremiah, 1584-1639.",printed by M Simmons for John Rothwell at the signe of the Sunne in Pauls Church yard,London,"Bible. --  N.T. --  Colossians II, 6-7 --  Sermons --  Early works to 1800.; Christian life --  Early works to 1800.; Sermons, English --  17th century.; Lord's Supper --  Early works to 1800.",1645,2
A80201,R174110,C5433A,"Coma berenices; or, The hairy comet; being a prognostick of malignant influences from the many blazing stars wandring in our horizon.",Anonymous,s n,London,"Bible. --  N.T. --  Timothy, 1st, II, 9 --  Sermons.; Bible. --  N.T. --  Peter, 1st, III, 3 --  Sermons.; Costume --  England --  17th century --  Sermons.; Wigs --  England --  Sermons.; Clothing and dress --  Religious aspects --  Christianity.; Sermons, English --  17th century.",1674,2
A93882,R201127,S5488,Pantalogia. The saints abundance opened. / By Thomas Sterry preacher of the gospel. Published at the earnest intreaty of some friends. Imprimatur John Downame.,"Sterry, Thomas.",Printed by F Neile for William Wenborn at the signe of the Rose at the Bridge foot,London,"Bible. --  N.T. --  Romans 8, 32 --  Sermons.; Sermons, English --  17th century.",1646,2
A96439,R186541,W2032A,"Faithful warnings, expostulations and exhortations, to the several professors of Christianity in England, as well those of the highest as the lowest quality. with a testimony against divers great errors in some teachers, and other hearers ... to which is added, two letters from the minister of Port-Royal in Jamaica, giving a full account of the great destruction that came on that place (for its great sins) by the dreadful earthquake that was there in the year 1692. As also, an epistle of Bartholomew Tertian, written to the Waldensian churches, wherein are many wholesome Christian exhortations and reproofs, of sports, dancing, &c. ... / By Joan Whitrowe.","Whitrowe, Joan.",Printed and are to be sold by E Whitlock,London,Society of Friends --  Sermons --  Early works to 1800.; Apocalyptic literature --  Quaker authors --  Early works to 1800.,1697,2
A96340,R186482,W1756,"Universal love to the lost: with the voice of the chief-sheep-herd, to gather the scattered number together.",D. W. (Dorothy White),s n,London,Society of Friends --  Sermons --  Early works to 1800.; God --  Love --  Quaker authors.; Inner light.,1662,2
A91915,R205971,R1763,"The Christian subject: a treatise directing a Christian to a peaceable conversation sutable to an holy calling. Wherein are answered those ordinary objections, of haresy, tyranny, usurpation, breaeh [sic] of covenant. Which some make as a sufficient plea to take them off from a chearfull obedience to this present government. / Written by Iohn Rocket, Minister of the Gospell at Hickling in Nottinghamshire.","Rocket, John.",Printed by Richard Bishop for william Gilbertson at the sign of the Bible without Newgate,London,"Sermons, English --  Early works to 1800.; Great Britain --  Politics and government --  1649-1660 --  Early works to 1800.",1651,2
A96337,R186478,W1749,"Friends, you that are of the Parliament, hear the word of the Lord as it came unto me ...",D. W. (Dorothy White),s n,London,Society of Friends --  Sermons --  Early works to 1800.; Apocalyptic literature --  Quaker authors --  Early works to 1800.; Judgment Day --  Early works to 1800.,1662,2
A93110,R205687,S3196,"Of the foure last and greatest things: death, iudgement, heaven and hell. The description of the happinesse of heaven, and misery of hell, by way of antithesis. With the way or means to passe through death, and judgement, into heaven, and to avoid hell. / By VVilliam Shepheard, Esquire.","Sheppard, William, d. 1675?",Printed by G Dawson for Thomas Brewster and are to be sold at his shop a little within Creed lane neare the west end of Pauls at the signe of the three Bibles,London,"Sermons, English --  17th century.",1649,2
A93730,R200365,S5107F,"The absolute truth, and utmost certainty of the word of God and that all things which are contained in the scriptures, yea to every tittle and iota thereof, will be fulfiled : demonstrated in a discourse on Rom IX. 6 / by Richard Stafford ...","Stafford, Richard, 1663-1703.",Printed and are to be sold by Ralph Simpson,London,"Bible. --  N.T. --  Romans IX, 6 --  Sermons.; Sermons, English --  17th century.",1699,2
A93682,R206473,S4981,"A hand-kercheffe for a disconsolate soule, to wipe away his sinne, and to keep him from despaire, as though they had never been committed. / By Samuel Spinckes, minister of Gods word.","Spinckes, Samuel.",Printed by Thomas Harper,London,"Sermons, English --  17th century.",1651,2
A96338,R186479,W1750,"Greetings of pure peace and perfect love, sent unto all the poor, scattered, little, holy flock of Jesus Christ, the Lamb of God. Behold the Lamb of God that taketh away the sins of the world.",D. W. (Dorothy White),s n,London,Society of Friends --  Sermons --  Early works to 1800.; Church --  Quaker authors.; Jesus Christ --  Mystical body --  Quaker authors.,1662,2
A96139,R186329,W1205,"I being moved of the Lord, doth [sic] call unto you that are gathered together in Parliament.","Web, Mary.",Printed by Thomas Simmons,London,Society of Friends --  Sermons --  Early works to 1800.; Warnings --  Quaker authors --  Early works to 1800.,1659,2
A91916,R206903,R1764,"Divisions cut in pieces by the svvord of the Lord: or, A discourse on a text of Scripture, of the unlawfulness of divisions in the Church of God, upon the highest pretences whatsoever. By John Rocket, minister of the Word at Hickling in Nottingham-shire.","Rocket, John.",Printed by Thomas Maxey in Thames Street neer Benets Pauls wharfe Church,London,"Bible. --  N.T. --  Corinthians, 1st, III, 3 --  Sermons.",1650,2
A96594,R42870,W2671B,"Seven treatises very necessary to be observed in these very bad days to prevent the seven last vials of God's wrath, that the seven angels are to pour down upon the earth Revel. xvi ... whereunto is annexed The declaration of the just judgment of God ... and the superabundant grace, and great mercy of God showed towards this good king, Charles the First ... / by Gr. Williams, Ld. Bishop of Ossory.","Williams, Gryffith, 1589?-1672.",Printed for the Authour,London,"Sermons, English --  17th century.; Apocalyptic literature --  Anglican authors.; Great Britain --  Politics and government --  1642-1660 --  Sermons.",1661,2
A95612,R209965,T619,"The uncharitable informer charitably informed, that sycophancy is a sin, pernicious to all, but most of all to himself. By Faithfull Teate, minister of the Gospel of peace and truth.","Teate, Faithful, b. 1621.",Printed by William Bladen by order,Dublin,"Sermons, English --  17th century.; Informers --  Early works to 1800.",1660,2
A77549,R39860,B481,"A certaine warning from a naked heart before the Lord, to the earthly, wise, great, and honourable men, and inhabitants of the earth, and to all among them, without respect of persons, that know not the rocke of ages, the light, the higher power, the sure foundation, the truth, the way, the life, which is the grace that brings salvation that appeares to all men, as saith the Scripture, Titus 2.11. : With a quick loud thundring alarum, sounded in the holy mountaine, of the Lords house of holinesse that the inhabitants and great men of the earth might be awakened, and tremble, and cease from idolitry, and prepare to meet the mighty God, the everlasting light and life of men, who sheweth to man what is his secret thoughts, Amos 4.12,13. : Given forth from the hand of a freind [sic] to the whole creation, and of precious soules (of the sons and daughters of men without respect of persons) that lyeth under the bondage of corruption, a freind [sic] and servant to him that's arising to smite the earth with the rod of his mouth. / Daniel Baker.","D. B. (Daniel Baker), fl. 1650-1660.",For M W,London,"Society of Friends --  England --  Sermons.; Sermons, English --  17th century.",1659,2
A76408,R207559,B1908_pt1,"Chorotheologon or Two breife but usefull treatises,  [part 1: the ministry of the gospell] [ the one touching the office and quality of the ministry of the gospell. The other of the nature and accidents of mixt dancing. In this later, the questions which concern the lawfullnesse or expediency of mixed dancing are professedly handled and resolved. By Joseph Bentham. Sometimes rector of the church of Broughton in Northampton Shire, now pastour of Neather Winchingdon, in the county of Bucks.","Bentham, Joseph, 1594?-1671.",printed by Tho Roycroft for Philemon Stephens and the Gilded Lyon in Pauls Church Yard,London,"Sermons, English --  17th century.; Dance --  Religious aspects --  Christianity --  Early works to 1800.; Clergy --  Office --  Early works to 1800.",1657,2
A79883,R204352,C4494,"Ministers dues and peoples duty; or A bill of accounts between ministers and people: shewing vvhat people owe unto their ministers; which may also serve to mind ministers, what they are to expect from their people. By Sam. Clark M.A. sometimes fellow of Pembroke-Hall in Cambridg, and now minister of Grendon Under-wood in Buckinghamshire.","Clark, Samuel, 1626-1701.; Baxter, Richard, 1615-1691.",printed by A M for William Miller at the Golden Acorn in St Pauls Church yard near the little north door,London,"Church of England --  Clergy --  Salaries, etc. --  Early works to 1800.; Sermons, English --  17th century.",1661,2
A76226,R231209,B1446B,"Unum necessarium: or, Christ's justification of Mary's choice and of his servants wrongfully accused: containing a resolution of many weighty cases of conscience. Viz. Indifferent things, obedience to the higher powers, &c. With some reflections on Popery, and a brief account of the many cruelties committed by the Papists. By Richard Baxter.","Baxter, Richard, 1615-1691.",printed for J Salusbury at the Atlas in Cornhil near the Royal Exchange,London,"Jesus Christ --  Biography --  Devotional literature --  Early works to 1800.; Mary, --  Blessed Virgin, Saint --  Sermons --  Early works to 1800.; Great Britain --  Church history --  17th century --  Early works to 1800.",1685,2
A77664,R208421,B5105,"A rare paterne of iustice and mercy; exemplified in the many notable, and charitable legacies of Sr. Iames Cambel, Knight, and alderman of London, deceased : worthy imitation. Whereunto is annexed A meteor, and A starre : or, Briefe and pleasant meditations of Gods providence to his chosen, of the education of children and of the vertue of love; with other poems. / By Edw: Browne.","Browne, Edward.",for William Ley at Pauls Chaine neere Doctors Common,Printed at London,"Cambell, James, --  Sir, 1570-1642 --  Early works to 1800.; Funeral sermons --  17th century.; God --  Love --  Early works to 1800.; Providence and government of God --  Early works to 1800.",1642,2
A74852,R206406,,"The Christians desire, shewing, how and for what causes a man may desire death. / By William Houghton, preacher at Bicknor in Kent.","Houghton, William, preacher at Bicknor in Kent.",Printed by Roger Daniel for Samuel Cartwright at the signe of the Bible in Duck lane,London,"Sermons, English --  17th century.; Death --  Religious aspects --  Early works to 1800.",1650,2
A79866,R231489,C4462,"Master Clark defended: or, a vindication of two particular passages in the historical relation of the late Presbyterian General Assembly",An assured well-wisher of Mr. Clark.,s n,Edinburgh,"Clark, James, 1660-1723 --  Early works to 1800.; Sermons, English --  17th century.",1691,2
A72989,S124820,19303.3,"The rose, and lily Delivered at the lecture, in Ashby de-la-zouch in the county of Leicester. By William Parks, Master of Arts, and curat of Chelaston in the county of Derby.","Parks, William, curat of Chelaston.",printed by J N for George Wilne and are to be sold by Samuel Man at the signe of the the sic Swan in S Pauls Church yard,London,"Sermons, English --  17th century.",1640,2
A76409,R207559,B1908_pt2,"Chorotheologon or Two breife but usefull treatises,  [part 2: the nature and accidents of mixt dancing]  the one touching the office and quality of the ministry of the gospell. The other of the nature and accidents of mixt dancing. In this later, the questions which concern the lawfullnesse or expediency of mixed dancing are professedly handled and resolved. By Joseph Bentham. Sometimes rector of the church of Broughton in Northampton Shire, now pastour of Neather Winchingdon, in the county of Bucks.","Bentham, Joseph, 1594?-1671.",printed by Tho Roycroft for Philemon Stephens and the Gilded Lyon in Pauls Church Yard,London,"Sermons, English --  17th century.; Dance --  Religious aspects --  Christianity --  Early works to 1800.; Clergy --  Office --  Early works to 1800.",1657,2
